player,row_id,rk,nation,position,team,age,born,mp,starts,minutes,90s,gls,ast,gplusa,g_pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxgplusxag,prgc,prgp,prgr,gls1,ast1,gplusa1,g_pk1,gplusa_pk,xg1,xag1,xgplusxag,npxg1,npxgplusxag1,row_id_misc,rk_misc,nation_misc,position_misc,team_misc,age_misc,born_misc,90s_misc,crdy_misc,crdr_misc,2crdy,fls,fld,off,crs,int,tklw,pkwon,pkcon,og,recov,won,lost,wonpct,row_id_passing,rk_passing,nation_passing,position_passing,team_passing,age_passing,born_passing,90s_passing,cmp,att,cmppct,totdist,prgdist,cmp1,att1,cmppct1,cmp2,att2,cmppct2,cmp3,att3,cmppct3,ast_passing,xag_passing,xa,a_xag,kp,1_per_3,ppa,crspa,prgp_passing,row_id_playtime,rk_playtime,nation_playtime,position_playtime,team_playtime,age_playtime,born_playtime,mp_playtime,minutes_playtime,mn_per_mp,minpct,90s_playtime,starts_playtime,mn_per_start,compl,subs,mn_per_sub,unsub,ppm,ong,onga,#error!,#error!1,on_off,onxg,onxga,xgplus_per_,xgplus_per_90,on_off1,row_id_defense,rk_defense,nation_defense,position_defense,team_defense,age_defense,born_defense,90s_defense,tkl,tklw_defense,def_3rd,mid_3rd,att_3rd,tkl1,att_defense,tklpct,lost_defense,blocks,sh,pass,int_defense,tklplusint,clr,err,row_id_pass_types,rk_pass_types,nation_pass_types,position_pass_types,team_pass_types,age_pass_types,born_pass_types,90s_pass_types,att_pass_types,live,dead,fk,tb,sw,crs_pass_types,ti,ck,in,out,str,cmp_pass_types,off_pass_types,blocks_pass_types,row_id_creation,rk_creation,nation_creation,position_creation,team_creation,age_creation,born_creation,90s_creation,sca,sca90,passlive,passdead,to,sh_creation,fld_creation,def,gca,gca90,passlive1,passdead1,to1,sh1,fld1,def1,row_id_possession,rk_possession,nation_possession,position_possession,team_possession,age_possession,born_possession,90s_possession,touches,def_pen,def_3rd_possession,mid_3rd_possession,att_3rd_possession,att_pen,live_possession,att_possession,succ,succpct,tkld,tkldpct,carries,totdist_possession,prgdist_possession,prgc_possession,1_per_3_possession,cpa,mis,dis,rec,prgr_possession,row_id_shooting,rk_shooting,nation_shooting,position_shooting,team_shooting,age_shooting,born_shooting,90s_shooting,gls_shooting,sh_shooting,sot,sotpct,sh_per_90,sot_per_90,g_per_sh,g_per_sot,dist,fk_shooting,pk_shooting,pkatt_shooting,xg_shooting,npxg_shooting,npxg_per_sh,g_xg,np:g_xg,data_source,prgp_per90,prgc_per90,succ_per90,kp_per90,sca_per90,xag_per90,tkl_per90,int_per90,recov_per90,blocks_per90,gls_per90,xg_per90,sot_per90,g_per_sh_per90,PI,CCI,DA,FE
Mads Hermansen,245,237.0,dk DEN,GK,Leicester City,24.0,2000.0,27.0,27.0,2385.0,26.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,237.0,dk DEN,GK,Leicester City,24.0,2000.0,26.5,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,4.0,1.0,80.0,245,237.0,dk DEN,GK,Leicester City,24.0,2000.0,26.5,654.0,1073.0,61.7,17066.0,10928.0,151.0,155.0,97.4,312.0,329.0,94.8,157.0,289.0,32.7,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,1.0,297,287.0,dk DEN,GK,Leicester City,24.0,2000.0,27.0,2385.0,88.0,69.7,26.5,27.0,88.0,26.0,0.0,,0.0,0.56,23.0,53.0,34.0,1.32,0.28,22.4,49.1,26.5,1.2,0.54,245,237.0,dk DEN,GK,Leicester City,24.0,2000.0,26.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,4.0,245,237.0,dk DEN,GK,Leicester City,24.0,2000.0,26.5,1073.0,840.0,229.0,68.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,4.0,1.0,245,237.0,dk DEN,GK,Leicester City,24.0,2000.0,26.5,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,237.0,dk DEN,GK,Leicester City,24.0,2000.0,26.5,1147.0,385.0,1038.0,43.0,0.0,0.0,1147.0,1.0,1.0,100.0,0.0,0.0,734.0,3625.0,1904.0,0.0,0.0,0.0,1.0,0.0,625.0,0.0,245,237.0,dk DEN,GK,Leicester City,24.0,2000.0,26.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,fbref_2024_25,0.03773584905660377,0.0,0.03773584905660377,0.0,0.11320754716981132,0.0,0.03773584905660377,0.0,0.6415094339622641,0.03773584905660377,0.0,0.0,0.0,,-0.6987073108931354,-0.7373914970481501,-0.6383137032052869,
Mads Roerslev,459,443.0,dk DEN,DF,Brentford,25.0,1999.0,19.0,11.0,1101.0,12.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,3.0,3.2,17.0,51.0,54.0,0.0,0.16,0.16,0.0,0.16,0.02,0.24,0.26,0.02,0.26,459,443.0,dk DEN,DF,Brentford,25.0,1999.0,12.2,2.0,0.0,0.0,6.0,10.0,0.0,31.0,4.0,8.0,0.0,0.0,0.0,39.0,10.0,14.0,41.7,459,443.0,dk DEN,DF,Brentford,25.0,1999.0,12.2,422.0,536.0,78.7,6925.0,2249.0,205.0,233.0,88.0,179.0,224.0,79.9,27.0,49.0,55.1,2.0,3.0,2.1,1.0,14.0,37.0,11.0,4.0,51.0,562,542.0,dk DEN,DF,Brentford,25.0,1999.0,19.0,1101.0,58.0,32.2,12.2,11.0,88.0,9.0,8.0,16.0,4.0,1.21,19.0,20.0,1.0,0.08,0.47,20.1,21.1,1.0,0.08,0.26,459,443.0,dk DEN,DF,Brentford,25.0,1999.0,12.2,18.0,8.0,14.0,3.0,1.0,11.0,28.0,39.3,17.0,12.0,5.0,7.0,4.0,22.0,35.0,0.0,459,443.0,dk DEN,DF,Brentford,25.0,1999.0,12.2,536.0,471.0,63.0,2.0,0.0,1.0,31.0,61.0,0.0,0.0,0.0,0.0,422.0,2.0,11.0,459,443.0,dk DEN,DF,Brentford,25.0,1999.0,12.2,21.0,1.72,18.0,0.0,1.0,1.0,1.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,459,443.0,dk DEN,DF,Brentford,25.0,1999.0,12.2,645.0,49.0,234.0,268.0,146.0,20.0,645.0,19.0,7.0,36.8,8.0,42.1,352.0,1630.0,858.0,17.0,13.0,0.0,9.0,6.0,406.0,54.0,459,443.0,dk DEN,DF,Brentford,25.0,1999.0,12.2,0.0,5.0,2.0,40.0,0.41,0.16,0.0,0.0,20.8,0.0,0.0,0.0,0.2,0.2,0.04,0.2,0.2,fbref_2024_25,4.168937329700272,1.3896457765667576,0.5722070844686649,1.1444141689373297,1.7166212534059946,0.2452316076294278,1.4713896457765667,0.32697547683923706,3.188010899182561,0.9809264305177112,0.0,0.01634877384196185,0.16348773841961853,0.0,0.017425578969354028,0.34193963630495977,-0.22710464469276892,-0.31746712581198067
Malo Gusto,230,223.0,fr FRA,DF,Chelsea,21.0,2003.0,32.0,19.0,1862.0,20.7,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.7,1.7,1.4,3.1,50.0,119.0,85.0,0.0,0.05,0.05,0.0,0.05,0.08,0.07,0.15,0.08,0.15,230,223.0,fr FRA,DF,Chelsea,21.0,2003.0,20.7,4.0,0.0,0.0,20.0,20.0,2.0,53.0,24.0,29.0,0.0,0.0,0.0,119.0,9.0,15.0,37.5,230,223.0,fr FRA,DF,Chelsea,21.0,2003.0,20.7,1198.0,1385.0,86.5,19538.0,4892.0,585.0,628.0,93.2,517.0,585.0,88.4,68.0,112.0,60.7,1.0,1.4,1.9,0.4,22.0,111.0,19.0,7.0,119.0,274,265.0,fr FRA,DF,Chelsea,21.0,2003.0,32.0,1862.0,58.0,54.4,20.7,19.0,84.0,14.0,13.0,20.0,1.0,1.66,40.0,26.0,14.0,0.68,0.27,40.5,27.2,13.4,0.65,0.24,230,223.0,fr FRA,DF,Chelsea,21.0,2003.0,20.7,45.0,29.0,27.0,15.0,3.0,25.0,48.0,52.1,23.0,29.0,8.0,21.0,24.0,69.0,49.0,4.0,230,223.0,fr FRA,DF,Chelsea,21.0,2003.0,20.7,1385.0,1230.0,153.0,37.0,2.0,3.0,53.0,116.0,0.0,0.0,0.0,0.0,1198.0,2.0,26.0,230,223.0,fr FRA,DF,Chelsea,21.0,2003.0,20.7,58.0,2.8,57.0,0.0,0.0,1.0,0.0,0.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,230,223.0,fr FRA,DF,Chelsea,21.0,2003.0,20.7,1595.0,64.0,387.0,772.0,451.0,43.0,1595.0,16.0,4.0,25.0,11.0,68.8,882.0,4513.0,2248.0,50.0,36.0,8.0,18.0,17.0,1072.0,85.0,230,223.0,fr FRA,DF,Chelsea,21.0,2003.0,20.7,0.0,22.0,4.0,18.2,1.06,0.19,0.0,0.0,21.3,0.0,0.0,0.0,1.7,1.7,0.08,1.7,1.7,fbref_2024_25,5.7518796992481205,2.4167561761546725,0.1933404940923738,1.0633727175080558,2.80343716433942,0.06766917293233082,2.175080558539205,1.1600429645542427,5.7518796992481205,1.40171858216971,0.0,0.08216970998925886,0.1933404940923738,0.0,0.3387076207861257,0.0791012580671625,0.2741138620633572,-0.27010355821420967
Manuel Akanji,32,31.0,ch SUI,DF,Manchester City,29.0,1995.0,26.0,23.0,2014.0,22.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.6,1.6,0.4,1.9,46.0,157.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,32,31.0,ch SUI,DF,Manchester City,29.0,1995.0,22.4,3.0,0.0,0.0,17.0,9.0,0.0,11.0,9.0,12.0,0.0,0.0,0.0,103.0,30.0,33.0,47.6,32,31.0,ch SUI,DF,Manchester City,29.0,1995.0,22.4,1526.0,1744.0,93.6,27046.0,7578.0,721.0,789.0,95.6,712.0,779.0,95.2,84.0,113.0,74.3,0.0,0.4,1.3,0.4,9.0,148.0,11.0,2.0,157.0,42,41.0,ch SUI,DF,Manchester City,29.0,1995.0,26.0,2014.0,77.0,58.9,22.4,23.0,86.0,20.0,3.0,12.0,2.0,2.04,46.0,28.0,18.0,0.8,0.16,43.7,29.1,14.6,0.65,0.28,32,31.0,ch SUI,DF,Manchester City,29.0,1995.0,22.4,19.0,12.0,12.0,4.0,3.0,11.0,17.0,64.7,6.0,11.0,8.0,3.0,9.0,28.0,64.0,3.0,32,31.0,ch SUI,DF,Manchester City,29.0,1995.0,22.4,1744.0,1651.0,36.0,18.0,4.0,10.0,11.0,10.0,0.0,0.0,0.0,0.0,1526.0,1.0,6.0,32,31.0,ch SUI,DF,Manchester City,29.0,1995.0,22.4,37.0,1.65,37.0,0.0,0.0,0.0,0.0,0.0,3.0,0.13,3.0,0.0,0.0,0.0,0.0,0.0,32,31.0,ch SUI,DF,Manchester City,29.0,1995.0,22.4,1881.0,119.0,559.0,920.0,405.0,19.0,1881.0,2.0,2.0,100.0,0.0,0.0,1211.0,6724.0,3691.0,46.0,61.0,0.0,5.0,5.0,1436.0,7.0,32,31.0,ch SUI,DF,Manchester City,29.0,1995.0,22.4,0.0,15.0,2.0,13.3,0.67,0.09,0.0,0.0,14.7,0.0,0.0,0.0,1.6,1.6,0.1,1.6,1.6,fbref_2024_25,7.060575968222443,2.0556107249255215,0.08937437934458789,0.40218470705064546,1.6534260178748759,0.01787487586891758,0.8490566037735849,0.40218470705064546,4.602780536246276,0.4915590863952334,0.0,0.07149950347567031,0.08937437934458789,0.0,0.4267239232651218,-0.3604666660918876,-0.17661200787688727,-0.2829085354286738
Manuel Ugarte,547,527.0,uy URU,MF,Manchester Utd,23.0,2001.0,29.0,22.0,1785.0,19.8,1.0,2.0,3.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,1.1,2.1,16.0,61.0,20.0,0.05,0.1,0.15,0.05,0.15,0.05,0.06,0.11,0.05,0.11,547,527.0,uy URU,MF,Manchester Utd,23.0,2001.0,19.8,9.0,0.0,0.0,41.0,33.0,0.0,7.0,27.0,46.0,0.0,0.0,0.0,122.0,18.0,18.0,50.0,547,527.0,uy URU,MF,Manchester Utd,23.0,2001.0,19.8,800.0,910.0,87.9,13018.0,2801.0,410.0,457.0,89.7,310.0,333.0,93.1,62.0,83.0,74.7,2.0,1.1,0.7,0.9,10.0,59.0,9.0,3.0,61.0,665,641.0,uy URU,MF,Manchester Utd,23.0,2001.0,29.0,1785.0,62.0,52.2,19.8,22.0,75.0,8.0,7.0,20.0,3.0,1.17,24.0,33.0,9.0,0.45,0.4,21.0,28.8,7.8,0.4,0.76,547,527.0,uy URU,MF,Manchester Utd,23.0,2001.0,19.8,75.0,46.0,34.0,30.0,9.0,30.0,67.0,44.1,33.0,33.0,4.0,29.0,27.0,104.0,17.0,2.0,547,527.0,uy URU,MF,Manchester Utd,23.0,2001.0,19.8,910.0,883.0,23.0,7.0,2.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,800.0,4.0,12.0,547,527.0,uy URU,MF,Manchester Utd,23.0,2001.0,19.8,31.0,1.56,24.0,0.0,0.0,2.0,2.0,3.0,4.0,0.2,3.0,0.0,0.0,1.0,0.0,0.0,547,527.0,uy URU,MF,Manchester Utd,23.0,2001.0,19.8,1161.0,46.0,331.0,639.0,211.0,16.0,1161.0,32.0,18.0,56.3,10.0,31.3,668.0,2883.0,1347.0,16.0,16.0,1.0,32.0,25.0,728.0,20.0,547,527.0,uy URU,MF,Manchester Utd,23.0,2001.0,19.8,1.0,19.0,4.0,21.1,0.96,0.2,0.05,0.25,21.7,0.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0,fbref_2024_25,3.0756302521008405,0.8067226890756303,0.907563025210084,0.5042016806722689,1.5630252100840336,0.05546218487394959,3.8823529411764706,1.361344537815126,6.151260504201681,1.6638655462184875,0.05042016806722689,0.05042016806722689,0.20168067226890757,0.0025210084033613447,-0.18098739782092146,-0.2651049784809568,0.4474448411135925,-0.20320335190961486
Marc Cucurella,117,114.0,es ESP,DF,Chelsea,26.0,1998.0,36.0,33.0,2988.0,33.2,5.0,1.0,6.0,5.0,0.0,0.0,9.0,1.0,2.8,2.8,2.1,4.9,35.0,118.0,117.0,0.15,0.03,0.18,0.15,0.18,0.08,0.06,0.15,0.08,0.15,117,114.0,es ESP,DF,Chelsea,26.0,1998.0,33.2,9.0,1.0,0.0,37.0,38.0,3.0,31.0,28.0,45.0,0.0,0.0,0.0,130.0,32.0,57.0,36.0,117,114.0,es ESP,DF,Chelsea,26.0,1998.0,33.2,1526.0,1798.0,87.7,26450.0,7598.0,721.0,789.0,94.0,712.0,779.0,89.4,69.0,123.0,56.1,1.0,2.1,2.4,1.1,19.0,121.0,12.0,3.0,118.0,146,142.0,es ESP,DF,Chelsea,26.0,1998.0,36.0,2988.0,83.0,87.4,33.2,33.0,88.0,27.0,3.0,24.0,0.0,1.89,58.0,38.0,22.0,0.66,0.87,56.2,40.1,21.8,0.66,0.92,117,114.0,es ESP,DF,Chelsea,26.0,1998.0,33.2,67.0,45.0,31.0,30.0,5.0,32.0,61.0,52.5,29.0,43.0,16.0,29.0,28.0,95.0,95.0,3.0,117,114.0,es ESP,DF,Chelsea,26.0,1998.0,33.2,1798.0,1634.0,243.0,28.0,2.0,1.0,31.0,147.0,2.0,0.0,0.0,0.0,1526.0,7.0,23.0,117,114.0,es ESP,DF,Chelsea,26.0,1998.0,33.2,51.0,1.54,44.0,4.0,0.0,2.0,1.0,0.0,5.0,0.15,4.0,1.0,0.0,0.0,0.0,0.0,117,114.0,es ESP,DF,Chelsea,26.0,1998.0,33.2,2139.0,119.0,677.0,994.0,532.0,75.0,2139.0,15.0,4.0,26.7,9.0,60.0,944.0,4027.0,2336.0,35.0,22.0,2.0,28.0,7.0,1385.0,117.0,117,114.0,es ESP,DF,Chelsea,26.0,1998.0,33.2,5.0,24.0,11.0,45.8,0.72,0.33,0.21,0.45,16.1,0.0,0.0,0.0,2.8,2.8,0.12,2.2,2.2,fbref_2024_25,3.5542168674698793,1.0542168674698795,0.12048192771084337,0.572289156626506,1.536144578313253,0.06325301204819277,2.0180722891566263,0.8433734939759037,3.9156626506024095,1.4759036144578312,0.15060240963855423,0.08433734939759036,0.3313253012048193,0.006325301204819276,-0.12836466201120006,-0.23752809592106303,0.0525127986235188,0.0010553178996948465
Marc Guiu,228,221.0,es ESP,FW,Chelsea,18.0,2006.0,3.0,0.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,228,221.0,es ESP,FW,Chelsea,18.0,2006.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,228,221.0,es ESP,FW,Chelsea,18.0,2006.0,0.8,11.0,16.0,68.8,110.0,9.0,9.0,13.0,72.2,1.0,2.0,62.5,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,272,263.0,es ESP,FW,Chelsea,18.0,2006.0,3.0,73.0,24.0,2.1,0.8,0.0,,0.0,3.0,24.0,10.0,1.33,2.0,2.0,0.0,0.0,0.56,0.8,1.5,0.6,0.76,1.32,228,221.0,es ESP,FW,Chelsea,18.0,2006.0,0.8,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,228,221.0,es ESP,FW,Chelsea,18.0,2006.0,0.8,16.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,228,221.0,es ESP,FW,Chelsea,18.0,2006.0,0.8,1.0,1.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,221.0,es ESP,FW,Chelsea,18.0,2006.0,0.8,22.0,0.0,2.0,8.0,12.0,3.0,22.0,1.0,0.0,0.0,1.0,100.0,12.0,30.0,8.0,0.0,0.0,0.0,2.0,0.0,12.0,3.0,228,221.0,es ESP,FW,Chelsea,18.0,2006.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,fbref_2024_25,0.0,0.0,0.0,1.2328767123287672,1.2328767123287672,0.0,1.2328767123287672,0.0,2.4657534246575343,0.0,0.0,0.0,0.0,,-0.7049679411012977,-0.3110985505416943,-0.481152349805841,
Marc Guéhi,225,218.0,eng ENG,DF,Crystal Palace,24.0,2000.0,34.0,34.0,3059.0,34.0,3.0,2.0,5.0,3.0,0.0,0.0,9.0,1.0,2.0,2.0,1.8,3.7,22.0,134.0,10.0,0.09,0.06,0.15,0.09,0.15,0.06,0.05,0.11,0.06,0.11,225,218.0,eng ENG,DF,Crystal Palace,24.0,2000.0,34.0,9.0,1.0,0.0,24.0,27.0,1.0,13.0,28.0,34.0,0.0,0.0,0.0,146.0,64.0,57.0,54.0,225,218.0,eng ENG,DF,Crystal Palace,24.0,2000.0,34.0,1473.0,1765.0,83.5,27219.0,10928.0,549.0,605.0,90.7,712.0,779.0,89.0,152.0,274.0,55.5,2.0,1.8,2.0,0.2,16.0,133.0,11.0,3.0,134.0,269,260.0,eng ENG,DF,Crystal Palace,24.0,2000.0,34.0,3059.0,90.0,89.4,34.0,34.0,90.0,32.0,0.0,,0.0,1.35,42.0,42.0,0.0,0.0,0.03,53.2,40.6,12.5,0.37,0.67,225,218.0,eng ENG,DF,Crystal Palace,24.0,2000.0,34.0,61.0,34.0,36.0,23.0,2.0,31.0,47.0,66.0,16.0,43.0,20.0,29.0,28.0,89.0,128.0,2.0,225,218.0,eng ENG,DF,Crystal Palace,24.0,2000.0,34.0,1765.0,1651.0,95.0,68.0,7.0,12.0,13.0,6.0,0.0,0.0,0.0,0.0,1473.0,6.0,9.0,225,218.0,eng ENG,DF,Crystal Palace,24.0,2000.0,34.0,44.0,1.29,36.0,0.0,0.0,4.0,2.0,2.0,5.0,0.15,4.0,0.0,0.0,0.0,0.0,1.0,225,218.0,eng ENG,DF,Crystal Palace,24.0,2000.0,34.0,2131.0,311.0,1038.0,943.0,148.0,39.0,2131.0,15.0,12.0,80.0,2.0,13.3,1142.0,5574.0,2935.0,22.0,17.0,1.0,16.0,18.0,1330.0,10.0,225,218.0,eng ENG,DF,Crystal Palace,24.0,2000.0,34.0,3.0,15.0,7.0,46.7,0.44,0.21,0.2,0.43,10.7,0.0,0.0,0.0,2.0,2.0,0.13,1.0,1.0,fbref_2024_25,3.9424648577966654,0.6472703497875123,0.35305655442955214,0.4707420725727362,1.2945406995750246,0.05295848316443282,1.7947041516835567,0.8237986270022883,4.2955214122262175,1.6181758744687806,0.08826413860738803,0.058842759071592025,0.20594965675057209,0.005884275907159202,-0.13533049301989705,-0.32218366478943306,0.07733873037767419,-0.12814744443440323
Marco Asensio,37,37.0,es ESP,MF,Aston Villa,28.0,1996.0,13.0,9.0,743.0,8.3,3.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,4.4,2.9,1.0,3.8,22.0,45.0,38.0,0.36,0.12,0.48,0.36,0.48,0.49,0.12,0.66,0.35,0.47,37,37.0,es ESP,MF,Aston Villa,28.0,1996.0,8.3,2.0,0.0,0.0,11.0,8.0,2.0,38.0,2.0,5.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,37,37.0,es ESP,MF,Aston Villa,28.0,1996.0,8.3,242.0,313.0,77.3,3581.0,1081.0,138.0,152.0,90.8,84.0,103.0,81.6,11.0,33.0,33.3,1.0,1.0,1.2,0.0,16.0,20.0,11.0,2.0,45.0,48,48.0,es ESP,MF,Aston Villa,28.0,1996.0,13.0,743.0,57.0,21.7,8.3,9.0,72.0,3.0,4.0,23.0,0.0,2.0,18.0,8.0,10.0,1.21,1.31,14.1,11.1,3.0,0.36,0.26,37,37.0,es ESP,MF,Aston Villa,28.0,1996.0,8.3,7.0,5.0,0.0,7.0,0.0,3.0,9.0,33.3,6.0,7.0,1.0,6.0,2.0,9.0,3.0,0.0,37,37.0,es ESP,MF,Aston Villa,28.0,1996.0,8.3,313.0,271.0,39.0,14.0,2.0,1.0,38.0,0.0,23.0,11.0,1.0,0.0,242.0,3.0,8.0,37,37.0,es ESP,MF,Aston Villa,28.0,1996.0,8.3,35.0,4.24,22.0,7.0,1.0,1.0,3.0,1.0,3.0,0.36,2.0,0.0,0.0,1.0,0.0,0.0,37,37.0,es ESP,MF,Aston Villa,28.0,1996.0,8.3,386.0,6.0,38.0,158.0,200.0,30.0,384.0,19.0,12.0,63.2,5.0,26.3,242.0,1466.0,682.0,22.0,21.0,5.0,9.0,8.0,265.0,38.0,37,37.0,es ESP,MF,Aston Villa,28.0,1996.0,8.3,3.0,22.0,9.0,40.9,2.66,1.09,0.14,0.33,19.6,1.0,0.0,1.0,4.4,2.9,0.13,1.4,0.1,fbref_2024_25,5.450874831763122,2.664872139973082,1.4535666218034993,1.9380888290713325,4.23956931359354,0.12113055181695828,0.847913862718708,0.24226110363391656,3.391655450874832,0.847913862718708,0.3633916554508748,0.4909090909090909,1.0901749663526246,0.01695827725437416,0.40794512509225034,0.6166147691977784,-0.27442859230117617,0.7263954920863983
Marcos Senesi,484,467.0,ar ARG,DF,Bournemouth,27.0,1997.0,17.0,13.0,1106.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.2,1.1,12.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,484,467.0,ar ARG,DF,Bournemouth,27.0,1997.0,12.3,5.0,0.0,0.0,22.0,8.0,0.0,11.0,14.0,21.0,0.0,0.0,0.0,71.0,32.0,29.0,52.5,484,467.0,ar ARG,DF,Bournemouth,27.0,1997.0,12.3,561.0,735.0,76.3,11536.0,5815.0,199.0,228.0,87.3,267.0,311.0,85.9,89.0,180.0,49.4,0.0,0.2,0.5,0.2,3.0,79.0,13.0,3.0,62.0,592,571.0,ar ARG,DF,Bournemouth,27.0,1997.0,17.0,1106.0,65.0,32.3,12.3,13.0,80.0,7.0,4.0,17.0,4.0,1.47,19.0,17.0,2.0,0.16,0.23,23.3,14.4,8.9,0.72,0.46,484,467.0,ar ARG,DF,Bournemouth,27.0,1997.0,12.3,39.0,21.0,23.0,14.0,2.0,14.0,31.0,45.2,17.0,16.0,7.0,9.0,14.0,53.0,58.0,0.0,484,467.0,ar ARG,DF,Bournemouth,27.0,1997.0,12.3,735.0,699.0,31.0,23.0,0.0,2.0,11.0,6.0,0.0,0.0,0.0,0.0,561.0,5.0,1.0,484,467.0,ar ARG,DF,Bournemouth,27.0,1997.0,12.3,16.0,1.3,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,484,467.0,ar ARG,DF,Bournemouth,27.0,1997.0,12.3,889.0,73.0,391.0,427.0,82.0,16.0,889.0,10.0,6.0,60.0,4.0,40.0,554.0,2862.0,1677.0,12.0,16.0,0.0,7.0,6.0,565.0,7.0,484,467.0,ar ARG,DF,Bournemouth,27.0,1997.0,12.3,0.0,3.0,0.0,0.0,0.24,0.0,0.0,,8.9,0.0,0.0,0.0,0.8,0.8,0.28,0.8,0.8,fbref_2024_25,5.045207956600362,0.976491862567812,0.488245931283906,0.244122965641953,1.301989150090416,0.0162748643761302,3.1735985533453888,1.139240506329114,5.77757685352622,1.301989150090416,0.0,0.0650994575045208,0.0,0.0,0.048947496433161104,-0.45344507505327303,0.29314884602520674,-0.2919862566212627
